seqname,source,feature,start,end,score,strand,frame,gene_id,gene_type,gene_name,level,tag,transcript_id,transcript_type,transcript_name,exon_number,exon_id,transcript_support_level,havana_transcript,hgnc_id,havana_gene,ont,protein_id,ccdsid,artif_dupl
chrX,ENSEMBL,exon,47587429,47587505,.,+,.,ENSG00000263858.1,miRNA,MIR4769,3,GENCODE_Primary,ENST00000584126.1,miRNA,MIR4769-201,1,ENSE00002696796.1,NA,,HGNC:41694,,,,,
chrX,ENSEMBL,gene,50003148,50003238,.,+,.,ENSG00000207758.1,miRNA,MIR532,3,,,,,,,,,HGNC:32795,,,,,
chrX,ENSEMBL,transcript,50003148,50003238,.,+,.,ENSG00000207758.1,miRNA,MIR532,3,GENCODE_Primary,ENST00000385025.1,miRNA,MIR532-201,,,NA,,HGNC:32795,,,,,
chrX,ENSEMBL,exon,50003148,50003238,.,+,.,ENSG00000207758.1,miRNA,MIR532,3,GENCODE_Primary,ENST00000385025.1,miRNA,MIR532-201,1,ENSE00001500032.1,NA,,HGNC:32795,,,,,
chrX,ENSEMBL,gene,50003503,50003588,.,+,.,ENSG00000207768.3,miRNA,MIR188,3,,,,,,,,,HGNC:31559,,,,,
chrX,ENSEMBL,transcript,50003503,50003588,.,+,.,ENSG00000207768.3,miRNA,MIR188,3,GENCODE_Primary,ENST00000385034.3,miRNA,MIR188-201,,,NA,,HGNC:31559,,,,,
chrX,ENSEMBL,exon,50003503,50003588,.,+,.,ENSG00000207768.3,miRNA,MIR188,3,GENCODE_Primary,ENST00000385034.3,miRNA,MIR188-201,1,ENSE00001500041.3,NA,,HGNC:31559,,,,,
chrX,ENSEMBL,gene,50008431,50008514,.,+,.,ENSG00000207785.1,miRNA,MIR500A,3,,,,,,,,,HGNC:32134,,,,,
chrX,ENSEMBL,transcript,50008431,50008514,.,+,.,ENSG00000207785.1,miRNA,MIR500A,3,GENCODE_Primary,ENST00000385051.1,miRNA,MIR500A-201,,,NA,,HGNC:32134,,,,,
chrX,ENSEMBL,exon,50008431,50008514,.,+,.,ENSG00000207785.1,miRNA,MIR500A,3,GENCODE_Primary,ENST00000385051.1,miRNA,MIR500A-201,1,ENSE00001807648.1,NA,,HGNC:32134,,,,,
chrX,ENSEMBL,gene,50008964,50009028,.,+,.,ENSG00000208015.1,miRNA,MIR362,3,,,,,,,,,HGNC:32022,,,,,
chrX,ENSEMBL,transcript,50008964,50009028,.,+,.,ENSG00000208015.1,miRNA,MIR362,3,GENCODE_Primary,ENST00000385280.1,miRNA,MIR362-201,,,NA,,HGNC:32022,,,,,
chrX,ENSEMBL,exon,50008964,50009028,.,+,.,ENSG00000208015.1,miRNA,MIR362,3,GENCODE_Primary,ENST00000385280.1,miRNA,MIR362-201,1,ENSE00001500286.1,NA,,HGNC:32022,,,,,
chrX,ENSEMBL,gene,50009722,50009805,.,+,.,ENSG00000211538.1,miRNA,MIR501,3,,,,,,,,,HGNC:32135,,,,,
chrX,ENSEMBL,transcript,50009722,50009805,.,+,.,ENSG00000211538.1,miRNA,MIR501,3,GENCODE_Primary,ENST00000390204.1,miRNA,MIR501-201,,,NA,,HGNC:32135,,,,,
chrX,ENSEMBL,exon,50009722,50009805,.,+,.,ENSG00000211538.1,miRNA,MIR501,3,GENCODE_Primary,ENST00000390204.1,miRNA,MIR501-201,1,ENSE00001808144.1,NA,,HGNC:32135,,,,,
chrX,ENSEMBL,gene,50010672,50010750,.,+,.,ENSG00000239057.2,miRNA,MIR500B,3,,,,,,,,,HGNC:38223,,,,,
chrX,ENSEMBL,transcript,50010672,50010750,.,+,.,ENSG00000239057.2,miRNA,MIR500B,3,GENCODE_Primary,ENST00000458843.2,miRNA,MIR500B-201,,,NA,,HGNC:38223,,,,,
chrX,ENSEMBL,exon,50010672,50010750,.,+,.,ENSG00000239057.2,miRNA,MIR500B,3,GENCODE_Primary,ENST00000458843.2,miRNA,MIR500B-201,1,ENSE00001806954.2,NA,,HGNC:38223,,,,,
chrX,ENSEMBL,gene,50013241,50013337,.,+,.,ENSG00000207970.3,miRNA,MIR660,3,,,,,,,,,HGNC:32916,,,,,
chrX,ENSEMBL,transcript,50013241,50013337,.,+,.,ENSG00000207970.3,miRNA,MIR660,3,GENCODE_Primary,ENST00000385235.3,miRNA,MIR660-201,,,NA,,HGNC:32916,,,,,
chrX,ENSEMBL,exon,50013241,50013337,.,+,.,ENSG00000207970.3,miRNA,MIR660,3,GENCODE_Primary,ENST00000385235.3,miRNA,MIR660-201,1,ENSE00001500241.3,NA,,HGNC:32916,,,,,
chrX,ENSEMBL,gene,50014598,50014683,.,+,.,ENSG00000272080.1,miRNA,MIR502,3,,,,,,,,,HGNC:32136,,,,,
chrX,ENSEMBL,transcript,50014598,50014683,.,+,.,ENSG00000272080.1,miRNA,MIR502,3,GENCODE_Primary,ENST00000606349.1,miRNA,MIR502-201,,,NA,,HGNC:32136,,,,,
chrX,ENSEMBL,exon,50014598,50014683,.,+,.,ENSG00000272080.1,miRNA,MIR502,3,GENCODE_Primary,ENST00000606349.1,miRNA,MIR502-201,1,ENSE00003701092.1,NA,,HGNC:32136,,,,,
chrX,ENSEMBL,gene,52336557,52336642,.,-,.,ENSG00000275335.1,miRNA,MIR8088,3,,,,,,,,,HGNC:50167,,,,,
chrX,ENSEMBL,transcript,52336557,52336642,.,-,.,ENSG00000275335.1,miRNA,MIR8088,3,GENCODE_Primary,ENST00000619508.1,miRNA,MIR8088-201,,,NA,,HGNC:50167,,,,,
chrX,ENSEMBL,exon,52336557,52336642,.,-,.,ENSG00000275335.1,miRNA,MIR8088,3,GENCODE_Primary,ENST00000619508.1,miRNA,MIR8088-201,1,ENSE00003750281.1,NA,,HGNC:50167,,,,,
chrX,ENSEMBL,gene,53195411,53195488,.,-,.,ENSG00000276575.1,miRNA,MIR6895,3,,,,,,,,,HGNC:50210,,,,,
chrX,ENSEMBL,transcript,53195411,53195488,.,-,.,ENSG00000276575.1,miRNA,MIR6895,3,GENCODE_Primary,ENST00000613497.1,miRNA,MIR6895-201,,,NA,,HGNC:50210,,,,,
chrX,ENSEMBL,exon,53195411,53195488,.,-,.,ENSG00000276575.1,miRNA,MIR6895,3,GENCODE_Primary,ENST00000613497.1,miRNA,MIR6895-201,1,ENSE00003741930.1,NA,,HGNC:50210,,,,,
chrX,ENSEMBL,gene,53198889,53198945,.,-,.,ENSG00000277474.1,miRNA,MIR6894,3,,,,,,,,,HGNC:49938,,,,,
chrX,ENSEMBL,transcript,53198889,53198945,.,-,.,ENSG00000277474.1,miRNA,MIR6894,3,GENCODE_Primary,ENST00000622662.1,miRNA,MIR6894-201,,,NA,,HGNC:49938,,,,,
chrX,ENSEMBL,exon,53198889,53198945,.,-,.,ENSG00000277474.1,miRNA,MIR6894,3,GENCODE_Primary,ENST00000622662.1,miRNA,MIR6894-201,1,ENSE00003730122.1,NA,,HGNC:49938,,,,,
chrX,ENSEMBL,gene,53405673,53405765,.,-,.,ENSG00000278204.1,miRNA,MIR6857,3,,,,,,,,,HGNC:50263,,,,,
chrX,ENSEMBL,transcript,53405673,53405765,.,-,.,ENSG00000278204.1,miRNA,MIR6857,3,GENCODE_Primary,ENST00000613267.1,miRNA,MIR6857-201,,,NA,,HGNC:50263,,,,,
chrX,ENSEMBL,exon,53405673,53405765,.,-,.,ENSG00000278204.1,miRNA,MIR6857,3,GENCODE_Primary,ENST00000613267.1,miRNA,MIR6857-201,1,ENSE00003744432.1,NA,,HGNC:50263,,,,,
chrX,ENSEMBL,gene,53556223,53556341,.,-,.,ENSG00000271886.1,miRNA,MIR98,3,,,,,,,,,HGNC:31649,,,,,
chrX,ENSEMBL,transcript,53556223,53556341,.,-,.,ENSG00000271886.1,miRNA,MIR98,3,GENCODE_Primary,ENST00000606724.1,miRNA,MIR98-201,,,NA,,HGNC:31649,,,,,
chrX,ENSEMBL,exon,53556223,53556341,.,-,.,ENSG00000271886.1,miRNA,MIR98,3,GENCODE_Primary,ENST00000606724.1,miRNA,MIR98-201,1,ENSE00003698655.1,NA,,HGNC:31649,,,,,
chrX,ENSEMBL,gene,53557192,53557274,.,-,.,ENSG00000208012.1,miRNA,MIRLET7F2,3,,,,,,,,,HGNC:31484,,,,,
chrX,ENSEMBL,transcript,53557192,53557274,.,-,.,ENSG00000208012.1,miRNA,MIRLET7F2,3,GENCODE_Primary,ENST00000385277.1,miRNA,MIRLET7F2-201,,,NA,,HGNC:31484,,,,,
chrX,ENSEMBL,exon,53557192,53557274,.,-,.,ENSG00000208012.1,miRNA,MIRLET7F2,3,GENCODE_Primary,ENST00000385277.1,miRNA,MIRLET7F2-201,1,ENSE00001500283.1,NA,,HGNC:31484,,,,,
chrX,ENSEMBL,gene,55451495,55451582,.,-,.,ENSG00000283334.1,miRNA,MIR4536-1,3,,,,,,,,,HGNC:41730,,,,,
chrX,ENSEMBL,transcript,55451495,55451582,.,-,.,ENSG00000283334.1,miRNA,MIR4536-1,3,GENCODE_Primary,ENST00000636519.1,miRNA,MIR4536-1-201,,,NA,,HGNC:41730,,,,,
chrX,ENSEMBL,exon,55451495,55451582,.,-,.,ENSG00000283334.1,miRNA,MIR4536-1,3,GENCODE_Primary,ENST00000636519.1,miRNA,MIR4536-1-201,1,ENSE00003793502.1,NA,,HGNC:41730,,,,,
chrX,ENSEMBL,gene,55451495,55451582,.,+,.,ENSG00000266328.3,miRNA,MIR4536-2,3,,,,,,,,,HGNC:43525,,,,,
chrX,ENSEMBL,transcript,55451495,55451582,.,+,.,ENSG00000266328.3,miRNA,MIR4536-2,3,GENCODE_Primary,ENST00000583537.3,miRNA,MIR4536-2-201,,,NA,,HGNC:43525,,,,,
chrX,ENSEMBL,exon,55451495,55451582,.,+,.,ENSG00000266328.3,miRNA,MIR4536-2,3,GENCODE_Primary,ENST00000583537.3,miRNA,MIR4536-2-201,1,ENSE00002707364.3,NA,,HGNC:43525,,,,,
chrX,ENSEMBL,gene,63786002,63786087,.,-,.,ENSG00000222532.1,miRNA,MIR1468,3,,,,,,,,,HGNC:35250,,,,,
chrX,ENSEMBL,transcript,63786002,63786087,.,-,.,ENSG00000222532.1,miRNA,MIR1468,3,GENCODE_Primary,ENST00000410600.1,miRNA,MIR1468-201,,,NA,,HGNC:35250,,,,,
chrX,ENSEMBL,exon,63786002,63786087,.,-,.,ENSG00000222532.1,miRNA,MIR1468,3,GENCODE_Primary,ENST00000410600.1,miRNA,MIR1468-201,1,ENSE00001590418.1,NA,,HGNC:35250,,,,,
chrX,ENSEMBL,gene,66018870,66018979,.,+,.,ENSG00000284567.1,miRNA,MIR223,3,,,,,,,,,HGNC:31603,,,,,
chrX,ENSEMBL,transcript,66018870,66018979,.,+,.,ENSG00000284567.1,miRNA,MIR223,3,GENCODE_Primary,ENST00000385204.1,miRNA,MIR223-201,,,NA,,HGNC:31603,,,,,
chrX,ENSEMBL,exon,66018870,66018979,.,+,.,ENSG00000284567.1,miRNA,MIR223,3,GENCODE_Primary,ENST00000385204.1,miRNA,MIR223-201,1,ENSE00001500210.1,NA,,HGNC:31603,,,,,
chrX,ENSEMBL,gene,70022857,70022923,.,+,.,ENSG00000211991.4,miRNA,MIR676,3,,,,,,,,,HGNC:38880,,,,,
chrX,ENSEMBL,transcript,70022857,70022923,.,+,.,ENSG00000211991.4,miRNA,MIR676,3,GENCODE_Primary,ENST00000390702.4,miRNA,MIR676-201,,,NA,,HGNC:38880,,,,,
chrX,ENSEMBL,exon,70022857,70022923,.,+,.,ENSG00000211991.4,miRNA,MIR676,3,GENCODE_Primary,ENST00000390702.4,miRNA,MIR676-201,1,ENSE00001508379.4,NA,,HGNC:38880,,,,,
chrX,ENSEMBL,gene,74218377,74218461,.,-,.,ENSG00000202566.4,miRNA,MIR421,3,,,,,,,,,HGNC:32793,,,,,
chrX,ENSEMBL,transcript,74218377,74218461,.,-,.,ENSG00000202566.4,miRNA,MIR421,3,GENCODE_Primary,ENST00000365696.4,miRNA,MIR421-201,,,NA,,HGNC:32793,,,,,
chrX,ENSEMBL,exon,74218377,74218461,.,-,.,ENSG00000202566.4,miRNA,MIR421,3,GENCODE_Primary,ENST00000365696.4,miRNA,MIR421-201,1,ENSE00001440459.4,NA,,HGNC:32793,,,,,
chrX,ENSEMBL,gene,74218547,74218618,.,-,.,ENSG00000212027.3,miRNA,MIR374B,3,,,,,,,,,HGNC:33665,,,,,
chrX,ENSEMBL,transcript,74218547,74218618,.,-,.,ENSG00000212027.3,miRNA,MIR374B,3,GENCODE_Primary,ENST00000390738.3,miRNA,MIR374B-201,,,NA,,HGNC:33665,,,,,
chrX,ENSEMBL,exon,74218547,74218618,.,-,.,ENSG00000212027.3,miRNA,MIR374B,3,GENCODE_Primary,ENST00000390738.3,miRNA,MIR374B-201,1,ENSE00001508415.3,NA,,HGNC:33665,,,,,
chrX,ENSEMBL,gene,74218549,74218618,.,+,.,ENSG00000283534.1,miRNA,MIR374C,3,,,,,,,,,HGNC:38907,,,,,
chrX,ENSEMBL,transcript,74218549,74218618,.,+,.,ENSG00000283534.1,miRNA,MIR374C,3,GENCODE_Primary,ENST00000637743.1,miRNA,MIR374C-201,,,NA,,HGNC:38907,,,,,
chrX,ENSEMBL,exon,74218549,74218618,.,+,.,ENSG00000283534.1,miRNA,MIR374C,3,GENCODE_Primary,ENST00000637743.1,miRNA,MIR374C-201,1,ENSE00003792128.1,NA,,HGNC:38907,,,,,
chrX,ENSEMBL,gene,74287104,74287209,.,-,.,ENSG00000207820.1,miRNA,MIR545,3,,,,,,,,,HGNC:32531,,,,,
chrX,ENSEMBL,transcript,74287104,74287209,.,-,.,ENSG00000207820.1,miRNA,MIR545,3,GENCODE_Primary,ENST00000385085.1,miRNA,MIR545-201,,,NA,,HGNC:32531,,,,,
chrX,ENSEMBL,exon,74287104,74287209,.,-,.,ENSG00000207820.1,miRNA,MIR545,3,GENCODE_Primary,ENST00000385085.1,miRNA,MIR545-201,1,ENSE00001500091.1,NA,,HGNC:32531,,,,,
chrX,ENSEMBL,gene,74287286,74287357,.,-,.,ENSG00000199168.3,miRNA,MIR374A,3,,,,,,,,,HGNC:31788,,,,,
chrX,ENSEMBL,transcript,74287286,74287357,.,-,.,ENSG00000199168.3,miRNA,MIR374A,3,GENCODE_Primary,ENST00000362298.3,miRNA,MIR374A-201,,,NA,,HGNC:31788,,,,,
chrX,ENSEMBL,exon,74287286,74287357,.,-,.,ENSG00000199168.3,miRNA,MIR374A,3,GENCODE_Primary,ENST00000362298.3,miRNA,MIR374A-201,1,ENSE00001437061.3,NA,,HGNC:31788,,,,,
chrX,ENSEMBL,gene,76919273,76919360,.,-,.,ENSG00000283242.1,miRNA,MIR384,3,,,,,,,,,HGNC:31878,,,,,
chrX,ENSEMBL,transcript,76919273,76919360,.,-,.,ENSG00000283242.1,miRNA,MIR384,3,GENCODE_Primary,ENST00000638003.1,miRNA,MIR384-201,,,NA,,HGNC:31878,,,,,
chrX,ENSEMBL,exon,76919273,76919360,.,-,.,ENSG00000283242.1,miRNA,MIR384,3,GENCODE_Primary,ENST00000638003.1,miRNA,MIR384-201,1,ENSE00003797532.1,NA,,HGNC:31878,,,,,
chrX,ENSEMBL,gene,77005404,77005501,.,-,.,ENSG00000207995.1,miRNA,MIR325,3,,,,,,,,,HGNC:31768,,,,,
chrX,ENSEMBL,transcript,77005404,77005501,.,-,.,ENSG00000207995.1,miRNA,MIR325,3,GENCODE_Primary,ENST00000385260.1,miRNA,MIR325-201,,,NA,,HGNC:31768,,,,,
chrX,ENSEMBL,exon,77005404,77005501,.,-,.,ENSG00000207995.1,miRNA,MIR325,3,GENCODE_Primary,ENST00000385260.1,miRNA,MIR325-201,1,ENSE00001500266.1,NA,,HGNC:31768,,,,,
chrX,ENSEMBL,gene,78901194,78901249,.,-,.,ENSG00000283622.1,miRNA,MIR4328,3,,,,,,,,,HGNC:38280,,,,,
chrX,ENSEMBL,transcript,78901194,78901249,.,-,.,ENSG00000283622.1,miRNA,MIR4328,3,GENCODE_Primary,ENST00000637458.1,miRNA,MIR4328-201,,,NA,,HGNC:38280,,,,,
chrX,ENSEMBL,exon,78901194,78901249,.,-,.,ENSG00000283622.1,miRNA,MIR4328,3,GENCODE_Primary,ENST00000637458.1,miRNA,MIR4328-201,1,ENSE00003800091.1,NA,,HGNC:38280,,,,,
chrX,ENSEMBL,gene,84225752,84225828,.,-,.,ENSG00000221494.1,miRNA,MIR548I4,3,,,,,,,,,HGNC:35355,,,,,
chrX,ENSEMBL,transcript,84225752,84225828,.,-,.,ENSG00000221494.1,miRNA,MIR548I4,3,GENCODE_Primary,ENST00000408567.1,miRNA,MIR548I4-201,,,NA,,HGNC:35355,,,,,
chrX,ENSEMBL,exon,84225752,84225828,.,-,.,ENSG00000221494.1,miRNA,MIR548I4,3,GENCODE_Primary,ENST00000408567.1,miRNA,MIR548I4-201,1,ENSE00001565202.1,NA,,HGNC:35355,,,,,
chrX,ENSEMBL,gene,85835780,85835858,.,+,.,ENSG00000283435.1,miRNA,MIR1321,3,,,,,,,,,HGNC:35373,,,,,
chrX,ENSEMBL,transcript,85835780,85835858,.,+,.,ENSG00000283435.1,miRNA,MIR1321,3,GENCODE_Primary,ENST00000637766.1,miRNA,MIR1321-201,,,NA,,HGNC:35373,,,,,
chrX,ENSEMBL,exon,85835780,85835858,.,+,.,ENSG00000283435.1,miRNA,MIR1321,3,GENCODE_Primary,ENST00000637766.1,miRNA,MIR1321-201,1,ENSE00003800960.1,NA,,HGNC:35373,,,,,
chrX,ENSEMBL,gene,85903636,85903707,.,-,.,ENSG00000199051.3,miRNA,MIR361,3,,,,,,,,,HGNC:31867,,,,,
chrX,ENSEMBL,transcript,85903636,85903707,.,-,.,ENSG00000199051.3,miRNA,MIR361,3,GENCODE_Primary,ENST00000362181.3,miRNA,MIR361-201,,,NA,,HGNC:31867,,,,,
chrX,ENSEMBL,exon,85903636,85903707,.,-,.,ENSG00000199051.3,miRNA,MIR361,3,GENCODE_Primary,ENST00000362181.3,miRNA,MIR361-201,1,ENSE00001436944.3,NA,,HGNC:31867,,,,,
chrX,ENSEMBL,gene,95063141,95063226,.,-,.,ENSG00000221187.1,miRNA,MIR548M,3,,,,,,,,,HGNC:35331,,,,,
chrX,ENSEMBL,transcript,95063141,95063226,.,-,.,ENSG00000221187.1,miRNA,MIR548M,3,GENCODE_Primary,ENST00000408260.1,miRNA,MIR548M-201,,,NA,,HGNC:35331,,,,,
chrX,ENSEMBL,exon,95063141,95063226,.,-,.,ENSG00000221187.1,miRNA,MIR548M,3,GENCODE_Primary,ENST00000408260.1,miRNA,MIR548M-201,1,ENSE00001564895.1,NA,,HGNC:35331,,,,,
chrX,ENSEMBL,gene,106639814,106639896,.,+,.,ENSG00000263515.1,miRNA,MIR548AN,3,,,,,,,,,HGNC:41681,,,,,
chrX,ENSEMBL,transcript,106639814,106639896,.,+,.,ENSG00000263515.1,miRNA,MIR548AN,3,GENCODE_Primary,ENST00000408286.2,miRNA,MIR548AN-201,,,NA,,HGNC:41681,,,,,
chrX,ENSEMBL,exon,106639814,106639896,.,+,.,ENSG00000263515.1,miRNA,MIR548AN,3,GENCODE_Primary,ENST00000408286.2,miRNA,MIR548AN-201,1,ENSE00002728398.1,NA,,HGNC:41681,,,,,
chrX,ENSEMBL,gene,109054542,109054590,.,+,.,ENSG00000275110.1,miRNA,ENSG00000275110,3,,,,,,,,,,,,,,
chrX,ENSEMBL,transcript,109054542,109054590,.,+,.,ENSG00000275110.1,miRNA,ENSG00000275110,3,GENCODE_Primary,ENST00000611066.1,miRNA,ENST00000611066,,,NA,,,,,,,
chrX,ENSEMBL,exon,109054542,109054590,.,+,.,ENSG00000275110.1,miRNA,ENSG00000275110,3,GENCODE_Primary,ENST00000611066.1,miRNA,ENST00000611066,1,ENSE00003723183.1,NA,,,,,,,
chrX,ENSEMBL,gene,110055329,110055426,.,+,.,ENSG00000208013.3,miRNA,MIR652,3,,,,,,,,,HGNC:32908,,,,,
chrX,ENSEMBL,transcript,110055329,110055426,.,+,.,ENSG00000208013.3,miRNA,MIR652,3,GENCODE_Primary,ENST00000385278.3,miRNA,MIR652-201,,,NA,,HGNC:32908,,,,,
chrX,ENSEMBL,exon,110055329,110055426,.,+,.,ENSG00000208013.3,miRNA,MIR652,3,GENCODE_Primary,ENST00000385278.3,miRNA,MIR652-201,1,ENSE00001500284.3,NA,,HGNC:32908,,,,,
chrX,ENSEMBL,gene,110082118,110082218,.,+,.,ENSG00000265584.1,miRNA,MIR3978,3,,,,,,,,,HGNC:41630,,,,,
chrX,ENSEMBL,transcript,110082118,110082218,.,+,.,ENSG00000265584.1,miRNA,MIR3978,3,GENCODE_Primary,ENST00000585195.1,miRNA,MIR3978-201,,,NA,,HGNC:41630,,,,,
chrX,ENSEMBL,exon,110082118,110082218,.,+,.,ENSG00000265584.1,miRNA,MIR3978,3,GENCODE_Primary,ENST00000585195.1,miRNA,MIR3978-201,1,ENSE00002685951.1,NA,,HGNC:41630,,,,,
chrX,ENSEMBL,gene,112780718,112780788,.,-,.,ENSG00000283775.1,miRNA,MIR4329,3,,,,,,,,,HGNC:38290,,,,,
chrX,ENSEMBL,transcript,112780718,112780788,.,-,.,ENSG00000283775.1,miRNA,MIR4329,3,GENCODE_Primary,ENST00000582643.1,miRNA,MIR4329-201,,,NA,,HGNC:38290,,,,,
chrX,ENSEMBL,exon,112780718,112780788,.,-,.,ENSG00000283775.1,miRNA,MIR4329,3,GENCODE_Primary,ENST00000582643.1,miRNA,MIR4329-201,1,ENSE00002692275.1,NA,,HGNC:38290,,,,,
chrX,ENSEMBL,gene,114639435,114639519,.,+,.,ENSG00000212100.2,miRNA,MIR764,3,,,,,,,,,HGNC:37306,,,,,
chrX,ENSEMBL,transcript,114639435,114639519,.,+,.,ENSG00000212100.2,miRNA,MIR764,3,GENCODE_Primary,ENST00000390811.2,miRNA,MIR764-201,,,NA,,HGNC:37306,,,,,
chrX,ENSEMBL,exon,114639435,114639519,.,+,.,ENSG00000212100.2,miRNA,MIR764,3,GENCODE_Primary,ENST00000390811.2,miRNA,MIR764-201,1,ENSE00001508488.2,NA,,HGNC:37306,,,,,
chrX,ENSEMBL,gene,114651544,114651623,.,+,.,ENSG00000222321.1,miRNA,MIR1912,3,,,,,,,,,HGNC:35396,,,,,
chrX,ENSEMBL,transcript,114651544,114651623,.,+,.,ENSG00000222321.1,miRNA,MIR1912,3,GENCODE_Primary,ENST00000410389.1,miRNA,MIR1912-201,,,NA,,HGNC:35396,,,,,
chrX,ENSEMBL,exon,114651544,114651623,.,+,.,ENSG00000222321.1,miRNA,MIR1912,3,GENCODE_Primary,ENST00000410389.1,miRNA,MIR1912-201,1,ENSE00001590207.1,NA,,HGNC:35396,,,,,
chrX,ENSEMBL,gene,114652655,114652723,.,+,.,ENSG00000276158.2,miRNA,MIR1264,3,,,,,,,,,HGNC:35246,,,,,
chrX,ENSEMBL,transcript,114652655,114652723,.,+,.,ENSG00000276158.2,miRNA,MIR1264,3,GENCODE_Primary,ENST00000616374.2,miRNA,MIR1264-201,,,NA,,HGNC:35246,,,,,
chrX,ENSEMBL,exon,114652655,114652723,.,+,.,ENSG00000276158.2,miRNA,MIR1264,3,GENCODE_Primary,ENST00000616374.2,miRNA,MIR1264-201,1,ENSE00003734661.2,NA,,HGNC:35246,,,,,
chrX,ENSEMBL,gene,114715233,114715344,.,+,.,ENSG00000221710.1,miRNA,MIR1298,3,,,,,,,,,HGNC:35258,,,,,
chrX,ENSEMBL,transcript,114715233,114715344,.,+,.,ENSG00000221710.1,miRNA,MIR1298,3,GENCODE_Primary,ENST00000408783.1,miRNA,MIR1298-201,,,NA,,HGNC:35258,,,,,
chrX,ENSEMBL,exon,114715233,114715344,.,+,.,ENSG00000221710.1,miRNA,MIR1298,3,GENCODE_Primary,ENST00000408783.1,miRNA,MIR1298-201,1,ENSE00001565418.1,NA,,HGNC:35258,,,,,
chrX,ENSEMBL,gene,114763184,114763263,.,+,.,ENSG00000222715.1,miRNA,MIR1911,3,,,,,,,,,HGNC:35395,,,,,
chrX,ENSEMBL,transcript,114763184,114763263,.,+,.,ENSG00000222715.1,miRNA,MIR1911,3,GENCODE_Primary,ENST00000410783.1,miRNA,MIR1911-201,,,NA,,HGNC:35395,,,,,
chrX,ENSEMBL,exon,114763184,114763263,.,+,.,ENSG00000222715.1,miRNA,MIR1911,3,GENCODE_Primary,ENST00000410783.1,miRNA,MIR1911-201,1,ENSE00001590601.1,NA,,HGNC:35395,,,,,
chrX,ENSEMBL,gene,114823454,114823564,.,+,.,ENSG00000199001.1,miRNA,MIR448,3,,,,,,,,,HGNC:26069,,,,,
chrX,ENSEMBL,transcript,114823454,114823564,.,+,.,ENSG00000199001.1,miRNA,MIR448,3,GENCODE_Primary,ENST00000362131.1,miRNA,MIR448-201,,,NA,,HGNC:26069,,,,,
chrX,ENSEMBL,exon,114823454,114823564,.,+,.,ENSG00000199001.1,miRNA,MIR448,3,GENCODE_Primary,ENST00000362131.1,miRNA,MIR448-201,1,ENSE00001436894.1,NA,,HGNC:26069,,,,,
chrX,ENSEMBL,gene,118386394,118386471,.,+,.,ENSG00000221463.3,miRNA,MIR1277,3,,,,,,,,,HGNC:35350,,,,,
chrX,ENSEMBL,transcript,118386394,118386471,.,+,.,ENSG00000221463.3,miRNA,MIR1277,3,GENCODE_Primary,ENST00000408536.3,miRNA,MIR1277-201,,,NA,,HGNC:35350,,,,,
chrX,ENSEMBL,exon,118386394,118386471,.,+,.,ENSG00000221463.3,miRNA,MIR1277,3,GENCODE_Primary,ENST00000408536.3,miRNA,MIR1277-201,1,ENSE00001565171.3,NA,,HGNC:35350,,,,,
chrX,ENSEMBL,gene,119646738,119646848,.,-,.,ENSG00000211578.3,miRNA,MIR766,3,,,,,,,,,HGNC:33139,,,,,
chrX,ENSEMBL,transcript,119646738,119646848,.,-,.,ENSG00000211578.3,miRNA,MIR766,3,GENCODE_Primary,ENST00000390223.3,miRNA,MIR766-201,,,NA,,HGNC:33139,,,,,
chrX,ENSEMBL,exon,119646738,119646848,.,-,.,ENSG00000211578.3,miRNA,MIR766,3,GENCODE_Primary,ENST00000390223.3,miRNA,MIR766-201,1,ENSE00001507650.3,NA,,HGNC:33139,,,,,
chrX,ENSEMBL,gene,121370972,121371053,.,+,.,ENSG00000265456.1,miRNA,MIR3672,3,,,,,,,,,HGNC:38957,,,,,
chrX,ENSEMBL,transcript,121370972,121371053,.,+,.,ENSG00000265456.1,miRNA,MIR3672,3,GENCODE_Primary,ENST00000584290.1,miRNA,MIR3672-201,,,NA,,HGNC:38957,,,,,
chrX,ENSEMBL,exon,121370972,121371053,.,+,.,ENSG00000265456.1,miRNA,MIR3672,3,GENCODE_Primary,ENST00000584290.1,miRNA,MIR3672-201,1,ENSE00002728547.1,NA,,HGNC:38957,,,,,
chrX,ENSEMBL,gene,134169378,134169452,.,-,.,ENSG00000284499.1,miRNA,MIR363,3,,,,,,,,,HGNC:32023,,,,,
chrX,ENSEMBL,transcript,134169378,134169452,.,-,.,ENSG00000284499.1,miRNA,MIR363,3,GENCODE_Primary,ENST00000384840.3,miRNA,MIR363-201,,,NA,,HGNC:32023,,,,,
chrX,ENSEMBL,exon,134169378,134169452,.,-,.,ENSG00000284499.1,miRNA,MIR363,3,GENCODE_Primary,ENST00000384840.3,miRNA,MIR363-201,1,ENSE00001499847.3,NA,,HGNC:32023,,,,,
chrX,ENSEMBL,gene,134169538,134169612,.,-,.,ENSG00000284538.1,miRNA,MIR92A2,3,,,,,,,,,HGNC:31644,,,,,
chrX,ENSEMBL,transcript,134169538,134169612,.,-,.,ENSG00000284538.1,miRNA,MIR92A2,3,GENCODE_Primary,ENST00000385299.1,miRNA,MIR92A2-201,,,NA,,HGNC:31644,,,,,
